timestamps,TP9,AF7,AF8,TP10,Right AUX
1722219926.101,-38.574,-197.266,-32.227,-60.059,0.000
1722219926.105,-47.852,87.891,-24.414,-74.219,0.000
1722219926.109,-61.035,-125.488,-49.316,-65.430,0.000
1722219926.113,-43.457,-92.773,-35.156,-45.898,0.000
1722219926.117,-29.297,254.395,-11.719,-51.758,0.000
1722219926.121,-48.340,212.402,-29.297,-75.195,0.000
1722219926.125,-79.102,-132.324,-56.641,-86.426,0.000
1722219926.129,-90.820,-380.859,-61.035,-86.426,0.000
1722219926.132,-76.172,-107.910,-31.250,-91.797,0.000
1722219926.136,-86.914,226.074,-23.926,-110.352,0.000
1722219926.140,-101.074,-469.238,-111.328,-109.863,0.000
1722219926.144,-97.656,-570.801,-80.078,-89.355,0.000
1722219926.148,-100.098,402.832,15.137,-89.355,0.000
1722219926.152,-98.633,310.059,-28.320,-95.703,0.000
1722219926.156,-98.633,-229.980,-67.871,-91.309,0.000
1722219926.160,-108.887,-28.320,-35.156,-82.031,0.000
1722219926.164,-101.074,458.008,-9.277,-78.125,0.000
1722219926.168,-86.914,270.020,-52.246,-79.590,0.000
1722219926.171,-79.102,-116.699,-76.172,-66.406,0.000
1722219926.175,-84.473,-188.477,-56.152,-49.805,0.000
1722219926.179,-76.660,-89.355,-33.203,-45.898,0.000
1722219926.183,-63.477,-253.418,-54.688,-57.129,0.000
1722219926.187,-72.266,-679.688,-88.379,-67.871,0.000
1722219926.191,-91.309,-152.832,-25.391,-71.777,0.000
1722219926.195,-96.191,399.902,-3.418,-63.965,0.000
1722219926.199,-87.402,110.840,-33.691,-64.941,0.000
1722219926.203,-78.613,8.301,-39.062,-83.008,0.000
1722219926.207,-84.473,293.945,-18.555,-87.891,0.000
1722219926.211,-96.680,236.816,-30.273,-67.871,0.000
1722219926.214,-83.008,-62.012,-49.805,-57.617,0.000
1722219926.218,-73.242,-9.277,-43.945,-67.871,0.000
1722219926.222,-70.312,-117.676,-64.941,-60.547,0.000
1722219926.226,-64.453,-287.598,-58.105,-46.875,0.000
1722219926.230,-59.082,-645.508,-94.238,-41.992,0.000
1722219926.234,-55.664,-618.164,-79.590,-48.828,0.000
1722219926.238,-57.129,186.523,3.418,-52.734,0.000
1722219926.242,-59.082,132.324,-25.879,-36.133,0.000
1722219926.246,-52.734,-68.359,-34.668,-30.762,0.000
1722219926.250,-37.598,140.625,-10.742,-43.945,0.000
1722219926.254,-42.480,298.340,-10.254,-60.547,0.000
1722219926.257,-60.059,27.344,-46.387,-56.152,0.000
1722219926.261,-65.918,-138.184,-53.223,-46.875,0.000
1722219926.265,-59.082,154.785,-25.879,-57.617,0.000
1722219926.269,-57.617,-23.438,-52.246,-72.266,0.000
1722219926.273,-66.895,-437.988,-82.031,-68.848,0.000
1722219926.277,-77.148,-846.191,-94.238,-52.246,0.000
1722219926.281,-73.730,-379.883,-19.043,-51.758,0.000
1722219926.285,-75.195,291.504,8.301,-75.684,0.000
1722219926.289,-87.891,-111.328,-54.688,-86.914,0.000
1722219926.293,-98.145,-210.449,-41.016,-71.289,0.000
1722219926.296,-99.121,288.574,0.000,-66.895,0.000
1722219926.300,-89.844,333.496,-21.484,-75.195,0.000
1722219926.304,-91.309,-121.094,-52.246,-75.684,0.000
1722219926.308,-105.957,-114.746,-34.180,-73.242,0.000
1722219926.312,-99.609,198.730,-19.531,-59.082,0.000
1722219926.316,-86.426,-23.438,-38.086,-52.246,0.000
1722219926.320,-88.379,-641.602,-108.887,-61.523,0.000
1722219926.324,-94.238,-707.520,-97.656,-58.105,0.000
1722219926.328,-98.633,-69.336,4.395,-47.852,0.000
1722219926.332,-83.496,121.582,-4.883,-49.316,0.000
1722219926.335,-80.078,2.441,-37.109,-55.176,0.000
1722219926.339,-96.680,48.340,-23.438,-62.012,0.000
1722219926.343,-98.145,256.348,-12.207,-63.965,0.000
1722219926.347,-83.008,167.969,-31.250,-56.641,0.000
1722219926.351,-76.660,-90.820,-54.688,-65.430,0.000
1722219926.355,-87.402,37.109,-40.527,-76.172,0.000
1722219926.359,-98.145,105.957,-40.039,-66.895,0.000
1722219926.363,-83.496,-279.297,-72.754,-49.316,0.000
1722219926.367,-77.637,-795.898,-109.375,-54.199,0.000
1722219926.371,-98.145,-568.359,-54.199,-76.660,0.000
1722219926.375,-104.980,63.477,-1.953,-69.336,0.000
1722219926.378,-93.262,-36.133,-43.945,-52.734,0.000
1722219926.382,-81.055,-322.266,-67.383,-58.105,0.000
1722219926.386,-79.102,-58.105,-29.785,-76.660,0.000
1722219926.390,-99.609,201.172,-19.531,-80.566,0.000
1722219926.394,-120.605,-94.727,-48.340,-66.895,0.000
1722219926.398,-104.492,-122.559,-34.668,-63.477,0.000
1722219926.402,-96.191,175.293,-23.926,-71.777,0.000
1722219926.406,-105.957,131.836,-43.457,-68.848,0.000
1722219926.410,-104.004,-484.375,-88.379,-57.617,0.000
1722219926.414,-94.238,-509.766,-57.129,-59.570,0.000
1722219926.418,-80.078,145.996,-0.977,-57.129,0.000
1722219926.421,-81.055,88.379,-36.621,-60.547,0.000
1722219926.425,-111.328,-414.551,-69.824,-80.566,0.000
1722219926.429,-105.957,-318.848,-39.062,-65.918,0.000
1722219926.433,-93.750,117.188,-6.836,-67.383,0.000
1722219926.437,-90.332,-25.879,-40.039,-76.172,0.000
1722219926.441,-79.102,-322.266,-57.617,-56.641,0.000
1722219926.445,-93.262,-31.738,-8.789,-57.129,0.000
1722219926.449,-83.496,301.758,-3.906,-57.129,0.000
1722219926.453,-72.266,-44.922,-60.547,-60.547,0.000
1722219926.457,-88.379,-524.902,-85.449,-64.453,0.000
1722219926.461,-98.145,-480.469,-61.523,-62.012,0.000
1722219926.464,-86.426,-325.195,-37.109,-60.059,0.000
1722219926.468,-85.449,-467.773,-59.082,-67.871,0.000
1722219926.472,-95.215,-730.469,-88.867,-66.406,0.000
1722219926.476,-101.562,-225.098,-14.648,-54.688,0.000
1722219926.480,-98.145,239.746,7.812,-57.129,0.000
1722219926.484,-93.262,-221.680,-52.734,-62.500,0.000
1722219926.488,-95.215,-447.754,-62.988,-61.523,0.000
1722219926.492,-103.516,25.879,-21.484,-54.199,0.000
1722219926.496,-105.957,-87.402,-38.086,-45.410,0.000
1722219926.500,-86.914,-437.988,-59.570,-51.270,0.000
1722219926.504,-79.590,-538.574,-57.617,-62.012,0.000
1722219926.507,-100.586,-369.141,-33.691,-59.082,0.000
1722219926.511,-102.539,32.227,0.000,-53.711,0.000
1722219926.515,-79.590,-501.465,-77.637,-56.152,0.000
1722219926.519,-82.031,-702.637,-75.195,-67.871,0.000
1722219926.523,-89.844,53.711,6.348,-72.266,0.000
1722219926.527,-82.520,8.301,-20.996,-55.664,0.000
1722219926.531,-60.059,-168.945,-28.809,-34.668,0.000
1722219926.535,-52.734,33.203,-7.812,-39.062,0.000
1722219926.539,-59.082,158.203,-19.531,-60.547,0.000
1722219926.543,-58.594,-62.012,-46.875,-55.664,0.000
1722219926.546,-60.547,-302.246,-50.293,-50.781,0.000
1722219926.550,-56.641,-367.188,-43.457,-66.406,0.000
1722219926.554,-54.688,-416.992,-42.480,-69.824,0.000
1722219926.558,-54.688,-618.652,-66.895,-51.758,0.000
1722219926.562,-61.035,-812.012,-76.660,-39.551,0.000
1722219926.566,-61.523,-187.988,4.395,-60.547,0.000
1722219926.570,-51.758,196.777,10.254,-70.801,0.000
1722219926.574,-60.059,-215.820,-40.039,-52.734,0.000
1722219926.578,-71.289,-234.863,-23.438,-45.898,0.000
1722219926.582,-56.641,226.562,10.742,-48.828,0.000
1722219926.586,-49.316,187.012,-16.113,-57.617,0.000
1722219926.589,-62.012,-213.379,-46.387,-60.547,0.000
1722219926.593,-76.660,-198.242,-29.785,-49.316,0.000
1722219926.597,-65.430,-194.824,-41.016,-48.340,0.000
1722219926.601,-51.758,-302.246,-50.781,-56.641,0.000
1722219926.605,-55.664,-632.812,-104.980,-62.988,0.000
1722219926.609,-63.477,-880.859,-99.609,-55.664,0.000
1722219926.613,-59.082,-96.680,13.184,-45.410,0.000
1722219926.617,-39.551,176.270,-8.301,-57.617,0.000
1722219926.621,-41.992,-171.875,-50.293,-70.801,0.000
1722219926.625,-60.547,-61.035,-29.297,-63.965,0.000
1722219926.629,-60.059,208.008,-14.160,-57.129,0.000
1722219926.632,-39.062,74.219,-37.598,-59.082,0.000
1722219926.636,-32.227,-180.664,-60.547,-64.453,0.000
1722219926.640,-50.293,-68.848,-42.969,-65.430,0.000
1722219926.644,-59.082,-199.707,-46.387,-53.711,0.000
1722219926.648,-43.457,-444.336,-63.477,-47.852,0.000
1722219926.652,-35.156,-775.391,-98.633,-61.523,0.000
1722219926.656,-36.621,-330.078,-39.062,-61.035,0.000
1722219926.660,-51.758,266.602,6.348,-42.480,0.000
1722219926.664,-59.082,-96.191,-36.621,-47.363,0.000
1722219926.667,-58.594,-340.332,-44.434,-70.801,0.000
1722219926.671,-67.871,57.129,-17.090,-82.520,0.000
1722219926.675,-67.871,174.805,-25.879,-65.918,0.000
1722219926.679,-55.176,-149.414,-41.992,-48.828,0.000
1722219926.683,-40.039,-93.262,-23.438,-43.457,0.000
1722219926.687,-46.387,95.215,-22.461,-49.316,0.000
1722219926.691,-68.359,-263.672,-49.805,-53.223,0.000
1722219926.695,-69.824,-778.809,-91.309,-39.062,0.000
1722219926.699,-53.223,-671.387,-65.430,-38.086,0.000
1722219926.703,-57.617,53.711,9.766,-57.129,0.000
1722219926.707,-63.477,-6.348,-28.809,-61.035,0.000
1722219926.710,-62.012,-264.648,-43.457,-51.758,0.000
1722219926.714,-54.199,4.395,-6.348,-46.875,0.000
1722219926.718,-54.199,203.125,-14.160,-55.664,0.000
1722219926.722,-59.082,-205.078,-62.012,-53.711,0.000
1722219926.726,-65.430,-439.453,-62.988,-41.504,0.000
1722219926.730,-57.129,-10.254,-16.113,-41.016,0.000
1722219926.734,-42.969,138.184,-20.020,-45.898,0.000
1722219926.738,-41.992,-372.559,-82.520,-58.594,0.000
1722219926.742,-44.434,-854.492,-107.422,-54.199,0.000
1722219926.746,-47.852,-581.055,-45.898,-45.898,0.000
1722219926.749,-46.387,37.598,0.977,-61.523,0.000
1722219926.753,-48.828,-215.332,-45.898,-68.848,0.000
1722219926.757,-62.500,-521.973,-67.871,-59.082,0.000
1722219926.761,-67.383,23.926,-14.160,-48.340,0.000
1722219926.765,-51.270,229.980,-17.090,-46.387,0.000
1722219926.769,-42.969,-235.840,-62.988,-55.664,0.000
1722219926.773,-56.641,-373.535,-59.082,-66.406,0.000
1722219926.777,-64.941,-28.809,-37.598,-59.570,0.000
1722219926.781,-50.293,-139.648,-47.363,-49.316,0.000
1722219926.785,-35.645,-625.977,-88.867,-49.805,0.000
1722219926.789,-40.039,-588.867,-63.477,-59.570,0.000
1722219926.792,-62.012,-2.930,-3.418,-66.406,0.000
1722219926.796,-62.988,84.473,-29.297,-58.594,0.000
1722219926.800,-50.781,-373.047,-67.871,-65.430,0.000
1722219926.804,-57.129,-387.207,-46.387,-79.102,0.000
1722219926.808,-75.684,68.359,-16.113,-73.730,0.000
1722219926.812,-76.172,-41.992,-41.016,-61.523,0.000
1722219926.816,-53.711,-225.586,-51.758,-67.383,0.000
1722219926.820,-46.875,-72.754,-41.992,-80.566,0.000
1722219926.824,-65.918,38.574,-42.480,-77.148,0.000
1722219926.828,-79.102,-157.227,-46.875,-62.500,0.000
1722219926.832,-69.336,-600.098,-64.941,-62.500,0.000
1722219926.835,-66.895,-603.516,-53.223,-75.195,0.000
1722219926.839,-79.102,-458.984,-38.086,-66.895,0.000
1722219926.843,-87.891,-672.852,-65.918,-51.270,0.000
1722219926.847,-80.078,-635.742,-61.523,-59.570,0.000
1722219926.851,-76.172,-97.656,0.977,-74.707,0.000
1722219926.855,-75.684,-6.836,-7.812,-76.660,0.000
1722219926.859,-80.078,-278.809,-37.109,-70.801,0.000
1722219926.863,-71.777,-199.219,-21.484,-56.152,0.000
1722219926.867,-49.805,170.410,-3.906,-51.270,0.000
1722219926.871,-51.758,126.953,-31.250,-65.430,0.000
1722219926.875,-58.105,-265.137,-58.105,-57.129,0.000
1722219926.878,-42.480,-572.266,-65.430,-41.016,0.000
1722219926.882,-35.156,-278.320,-30.273,-47.852,0.000
1722219926.886,-39.551,60.059,-4.395,-53.711,0.000
1722219926.890,-45.898,-564.941,-90.332,-44.434,0.000
1722219926.894,-65.430,-761.230,-71.777,-32.227,0.000
1722219926.898,-59.570,69.824,22.461,-39.551,0.000
1722219926.902,-61.035,60.547,-26.855,-56.152,0.000
1722219926.906,-84.473,-261.230,-46.875,-63.965,0.000
1722219926.910,-95.703,-77.637,-23.438,-61.523,0.000
1722219926.914,-81.055,165.527,-16.113,-59.082,0.000
1722219926.918,-73.242,-27.832,-39.551,-56.152,0.000
1722219926.921,-83.984,-318.848,-60.059,-50.781,0.000
1722219926.925,-93.750,-444.824,-57.617,-55.664,0.000
1722219926.929,-91.309,-411.621,-41.992,-57.129,0.000
1722219926.933,-83.008,-461.914,-53.711,-52.734,0.000
1722219926.937,-90.820,-787.109,-83.496,-64.453,0.000
1722219926.941,-100.098,-305.176,-8.301,-68.359,0.000
1722219926.945,-96.680,208.984,15.137,-60.059,0.000
1722219926.949,-82.520,-131.348,-37.109,-63.965,0.000
1722219926.953,-79.102,-243.652,-46.387,-68.848,0.000
1722219926.957,-89.844,94.727,-22.949,-67.871,0.000
1722219926.960,-95.215,106.445,-30.273,-63.477,0.000
1722219926.964,-85.938,-181.152,-47.852,-61.035,0.000
1722219926.968,-82.031,-186.523,-47.363,-66.895,0.000
1722219926.972,-85.449,-236.816,-54.688,-76.172,0.000
1722219926.976,-84.961,-370.605,-43.457,-56.152,0.000
1722219926.980,-61.523,-672.363,-81.055,-25.391,0.000
1722219926.984,-59.082,-673.828,-64.453,-52.734,0.000
1722219926.988,-88.867,117.188,12.695,-86.426,0.000
1722219926.992,-98.145,111.816,-21.484,-69.336,0.000
1722219926.996,-82.031,-124.023,-36.621,-53.223,0.000
1722219927.000,-70.312,96.191,-17.090,-50.781,0.000
1722219927.003,-82.031,120.117,-39.062,-56.152,0.000
1722219927.007,-92.285,-269.531,-73.242,-67.383,0.000
1722219927.011,-81.543,-228.516,-39.551,-58.594,0.000
1722219927.015,-63.965,148.438,-10.742,-50.293,0.000
1722219927.019,-62.500,17.578,-43.945,-59.082,0.000
1722219927.023,-73.242,-333.984,-76.172,-57.617,0.000
1722219927.027,-83.008,-703.613,-89.844,-40.527,0.000
1722219927.031,-79.590,-106.934,-10.254,-46.387,0.000
1722219927.035,-76.172,541.992,8.789,-61.035,0.000
1722219927.039,-83.496,-36.133,-65.918,-58.105,0.000
1722219927.042,-93.750,-223.633,-64.941,-50.781,0.000
1722219927.046,-88.379,393.555,-8.789,-42.480,0.000
1722219927.050,-78.125,457.520,-17.578,-51.270,0.000
1722219927.054,-84.473,-7.324,-58.105,-62.500,0.000
1722219927.058,-103.516,-47.852,-51.270,-66.406,0.000
1722219927.062,-98.145,71.289,-36.621,-59.082,0.000
1722219927.066,-84.473,-76.660,-38.086,-55.664,0.000
1722219927.070,-85.449,-599.121,-104.492,-63.965,0.000
1722219927.074,-98.145,-643.066,-90.332,-63.477,0.000
1722219927.078,-107.910,244.629,12.695,-52.734,0.000
1722219927.081,-88.867,297.363,-6.836,-43.945,0.000
1722219927.085,-78.613,-7.812,-30.762,-55.664,0.000
1722219927.089,-79.590,60.059,-23.438,-54.688,0.000
1722219927.093,-85.449,260.254,-15.137,-39.551,0.000
1722219927.097,-81.055,151.855,-30.762,-38.086,0.000
1722219927.101,-72.754,-88.379,-46.875,-49.805,0.000
1722219927.105,-78.125,27.832,-40.039,-54.199,0.000
1722219927.109,-88.867,119.629,-47.852,-46.387,0.000
1722219927.113,-80.078,-203.613,-65.918,-40.527,0.000
1722219927.117,-70.801,-704.102,-99.609,-53.223,0.000
1722219927.121,-84.961,-608.398,-66.895,-66.895,0.000
1722219927.124,-93.262,-111.328,-16.602,-57.129,0.000
1722219927.128,-84.961,-68.848,-33.691,-52.734,0.000
1722219927.132,-70.801,-101.074,-39.551,-57.617,0.000
1722219927.136,-62.988,202.148,-14.160,-56.152,0.000
1722219927.140,-59.570,225.586,-27.344,-57.129,0.000
1722219927.144,-67.383,-104.004,-54.199,-50.781,0.000
1722219927.148,-72.266,-81.543,-41.016,-51.758,0.000
1722219927.152,-64.941,233.887,-25.391,-58.594,0.000
1722219927.156,-65.918,115.723,-46.387,-51.758,0.000
1722219927.160,-76.660,-519.043,-89.844,-48.340,0.000
1722219927.164,-77.637,-516.113,-56.152,-57.617,0.000
1722219927.167,-65.918,176.270,-2.441,-62.500,0.000
1722219927.171,-65.430,170.410,-37.598,-58.594,0.000
1722219927.175,-82.520,-425.293,-76.660,-63.965,0.000
1722219927.179,-87.891,-299.316,-31.250,-68.359,0.000
1722219927.183,-77.637,302.734,3.418,-70.801,0.000
1722219927.187,-74.219,85.449,-47.363,-67.871,0.000
1722219927.191,-82.520,-263.184,-62.012,-60.059,0.000
1722219927.195,-81.543,-35.156,-17.578,-51.270,0.000
1722219927.199,-66.895,247.559,-9.766,-49.316,0.000
1722219927.203,-62.988,10.742,-47.852,-61.523,0.000
1722219927.207,-58.105,-495.117,-83.008,-54.688,0.000
1722219927.210,-63.965,-558.105,-61.035,-46.387,0.000
1722219927.214,-74.219,-273.926,-30.273,-58.594,0.000
1722219927.218,-53.223,-419.434,-62.012,-53.711,0.000
1722219927.222,-47.363,-779.297,-86.426,-52.734,0.000
1722219927.226,-68.359,-176.758,-4.395,-60.059,0.000
1722219927.230,-70.801,138.672,-13.672,-55.176,0.000
1722219927.234,-70.801,-367.188,-65.430,-69.824,0.000
1722219927.238,-75.195,-250.000,-32.227,-72.754,0.000
1722219927.242,-85.938,128.418,-13.672,-60.059,0.000
1722219927.246,-76.172,166.504,-20.020,-56.641,0.000
1722219927.250,-55.664,-113.770,-43.457,-51.270,0.000
1722219927.253,-59.082,-451.172,-58.594,-53.711,0.000
1722219927.257,-75.684,-321.777,-41.504,-60.547,0.000
1722219927.261,-89.355,111.816,-11.230,-58.594,0.000
1722219927.265,-71.289,-459.961,-87.891,-51.758,0.000
1722219927.269,-64.941,-687.500,-84.961,-60.059,0.000
1722219927.273,-77.148,16.602,-5.859,-64.941,0.000
1722219927.277,-76.172,-204.102,-43.945,-54.688,0.000
1722219927.281,-64.453,-250.977,-32.715,-59.082,0.000
1722219927.285,-62.500,95.703,-5.859,-59.082,0.000
1722219927.289,-70.312,-52.734,-33.691,-58.105,0.000
1722219927.292,-67.383,-389.160,-58.105,-45.410,0.000
1722219927.296,-43.457,-273.438,-38.574,-22.949,0.000
1722219927.300,-40.527,-219.727,-39.551,-48.828,0.000
1722219927.304,-64.941,-337.891,-51.758,-81.543,0.000
1722219927.308,-73.242,-481.934,-67.871,-76.660,0.000
1722219927.312,-57.129,-623.047,-70.312,-55.664,0.000
1722219927.316,-45.410,-27.832,-7.324,-56.152,0.000
1722219927.320,-51.270,375.488,-12.207,-70.312,0.000
1722219927.324,-56.152,-186.035,-76.172,-61.035,0.000
1722219927.328,-67.383,-316.895,-66.895,-60.059,0.000
1722219927.332,-63.965,237.793,-20.996,-64.453,0.000
1722219927.335,-55.176,227.051,-33.691,-63.477,0.000
1722219927.339,-60.059,-169.922,-63.965,-65.918,0.000
1722219927.343,-68.359,-317.871,-69.824,-62.500,0.000
1722219927.347,-63.965,-285.156,-60.059,-54.199,0.000
1722219927.351,-50.293,-337.402,-53.711,-58.105,0.000
1722219927.355,-50.781,-724.121,-112.793,-54.688,0.000
1722219927.359,-72.266,-716.309,-98.145,-51.758,0.000
1722219927.363,-81.055,60.547,-1.465,-61.523,0.000
1722219927.367,-70.312,126.953,-33.203,-65.430,0.000
1722219927.371,-62.012,-181.641,-54.199,-60.059,0.000
1722219927.375,-73.242,-65.430,-35.156,-55.664,0.000
1722219927.378,-74.707,166.016,-31.738,-51.758,0.000
1722219927.382,-60.059,-9.766,-48.828,-50.781,0.000
1722219927.386,-66.406,-205.566,-59.082,-64.941,0.000
1722219927.390,-79.590,-80.078,-39.062,-66.895,0.000
1722219927.394,-77.637,-243.652,-43.457,-54.688,0.000
1722219927.398,-59.570,-462.891,-66.895,-48.828,0.000
1722219927.402,-52.246,-801.758,-105.469,-53.223,0.000
1722219927.406,-62.988,-477.051,-36.133,-56.152,0.000
1722219927.410,-78.125,166.504,17.090,-57.129,0.000
1722219927.413,-68.848,-76.660,-30.762,-55.664,0.000
1722219927.417,-60.059,-210.449,-45.898,-57.617,0.000
1722219927.421,-64.941,108.398,-25.391,-61.523,0.000
1722219927.425,-73.242,153.320,-27.832,-56.641,0.000
1722219927.429,-74.219,-187.500,-48.340,-51.270,0.000
1722219927.433,-64.453,-136.230,-25.879,-54.199,0.000
1722219927.437,-69.824,82.031,-19.043,-63.965,0.000
1722219927.441,-82.520,-212.402,-39.062,-58.594,0.000
1722219927.445,-73.242,-737.305,-80.078,-42.480,0.000
1722219927.449,-62.500,-674.805,-63.965,-50.293,0.000
1722219927.453,-64.941,111.816,13.184,-69.336,0.000
1722219927.456,-68.848,-11.230,-27.344,-63.965,0.000
1722219927.460,-70.801,-305.664,-38.086,-50.781,0.000
1722219927.464,-65.918,26.855,-7.324,-49.805,0.000
1722219927.468,-65.430,265.137,-6.348,-63.965,0.000
1722219927.472,-66.895,4.395,-38.086,-69.824,0.000
1722219927.476,-79.102,-281.738,-51.758,-60.059,0.000
1722219927.480,-74.707,12.207,-13.184,-54.199,0.000
1722219927.484,-60.059,182.129,-14.648,-60.547,0.000
1722219927.488,-63.477,-281.250,-69.824,-60.059,0.000
1722219927.492,-77.637,-824.219,-112.305,-49.805,0.000
1722219927.496,-79.102,-619.629,-40.039,-42.969,0.000
1722219927.499,-66.895,-33.203,14.648,-49.316,0.000
1722219927.503,-63.965,-89.844,-30.762,-63.477,0.000
1722219927.507,-67.383,-250.977,-39.062,-62.500,0.000
1722219927.511,-69.336,140.625,-8.301,-56.641,0.000
1722219927.515,-65.918,-46.387,-41.016,-58.594,0.000
1722219927.519,-62.012,-459.961,-68.848,-60.547,0.000
1722219927.523,-73.242,-231.445,-33.691,-59.570,0.000
1722219927.527,-83.984,92.285,-10.742,-51.758,0.000
1722219927.531,-65.430,149.902,-24.902,-47.363,0.000
1722219927.535,-48.828,-356.934,-66.895,-41.992,0.000
1722219927.538,-51.758,-615.234,-59.082,-41.992,0.000
1722219927.542,-71.777,-39.062,-8.301,-63.477,0.000
1722219927.546,-73.242,180.176,-14.648,-69.336,0.000
1722219927.550,-54.688,-462.402,-83.496,-62.500,0.000
1722219927.554,-43.457,-530.762,-64.941,-66.406,0.000
1722219927.558,-56.152,53.711,-10.742,-63.477,0.000
1722219927.562,-72.266,-84.473,-41.504,-55.664,0.000
1722219927.566,-59.082,-229.980,-45.410,-60.547,0.000
1722219927.570,-56.641,-314.453,-52.734,-66.406,0.000
1722219927.574,-70.801,-309.570,-48.828,-61.035,0.000
1722219927.578,-69.824,-180.664,-40.039,-53.223,0.000
1722219927.581,-55.176,-506.348,-69.824,-58.105,0.000
1722219927.585,-55.176,-601.562,-70.312,-71.289,0.000
1722219927.589,-55.176,-458.496,-53.223,-71.777,0.000
1722219927.593,-64.941,-583.008,-70.801,-59.570,0.000
1722219927.597,-62.012,-657.227,-71.777,-57.129,0.000
1722219927.601,-61.523,-107.910,-16.113,-68.359,0.000
1722219927.605,-76.660,104.004,-32.227,-70.801,0.000
1722219927.609,-82.031,-282.227,-59.082,-65.918,0.000
1722219927.613,-64.453,-297.363,-42.969,-57.129,0.000
1722219927.617,-48.828,93.750,-21.484,-53.711,0.000
1722219927.621,-52.246,74.219,-45.410,-61.523,0.000
1722219927.624,-62.988,-348.145,-83.496,-59.570,0.000
1722219927.628,-65.430,-548.828,-73.242,-49.805,0.000
1722219927.632,-54.688,-410.156,-55.664,-47.363,0.000
1722219927.636,-57.129,-361.816,-49.316,-48.828,0.000
1722219927.640,-64.941,-715.820,-110.840,-41.016,0.000
1722219927.644,-68.359,-686.523,-88.867,-42.969,0.000
1722219927.648,-56.152,117.188,20.020,-44.922,0.000
1722219927.652,-45.898,68.848,-21.484,-42.480,0.000
1722219927.656,-54.199,-296.875,-54.199,-52.734,0.000
1722219927.660,-55.664,-149.414,-36.133,-45.898,0.000
1722219927.664,-47.363,92.773,-32.227,-40.527,0.000
1722219927.667,-40.527,-44.922,-55.664,-51.758,0.000
1722219927.671,-41.016,-366.699,-75.684,-50.293,0.000
1722219927.675,-59.570,-475.586,-62.012,-45.898,0.000
1722219927.679,-60.547,-397.949,-33.691,-42.480,0.000
1722219927.683,-49.316,-515.625,-57.617,-41.992,0.000
1722219927.687,-54.688,-833.496,-90.332,-56.641,0.000
1722219927.691,-67.871,-278.809,-8.789,-68.848,0.000
1722219927.695,-67.383,133.789,9.766,-66.406,0.000
1722219927.699,-54.688,-297.363,-45.898,-65.918,0.000
1722219927.703,-60.547,-281.250,-43.945,-67.383,0.000
1722219927.707,-60.059,88.379,-20.508,-64.941,0.000
1722219927.710,-52.246,108.398,-25.879,-48.340,0.000
1722219927.714,-37.109,-145.508,-41.992,-38.574,0.000
1722219927.718,-24.414,-155.762,-41.504,-48.340,0.000
1722219927.722,-28.320,-251.953,-61.035,-55.176,0.000
1722219927.726,-59.570,-404.297,-51.270,-54.688,0.000
1722219927.730,-70.801,-712.402,-84.961,-41.504,0.000
1722219927.734,-68.848,-677.734,-72.266,-49.316,0.000
1722219927.738,-81.055,76.172,1.465,-68.848,0.000
1722219927.742,-84.473,-135.254,-41.016,-61.523,0.000
1722219927.745,-74.707,-293.457,-33.691,-53.223,0.000
1722219927.749,-59.570,82.520,-9.277,-61.523,0.000
1722219927.753,-57.129,242.676,-9.766,-64.453,0.000
1722219927.757,-60.547,-8.789,-33.203,-46.875,0.000
1722219927.761,-61.035,-202.637,-38.574,-39.062,0.000
1722219927.765,-49.805,38.574,-11.719,-44.434,0.000
1722219927.769,-51.270,-107.910,-35.645,-45.898,0.000
1722219927.773,-58.105,-484.863,-66.406,-51.270,0.000
1722219927.777,-47.852,-780.762,-79.102,-52.246,0.000
1722219927.781,-49.805,-223.633,3.418,-58.594,0.000
1722219927.785,-59.570,424.316,32.715,-66.895,0.000
1722219927.788,-62.988,10.254,-34.668,-66.895,0.000
1722219927.792,-70.312,-161.621,-41.504,-54.688,0.000
1722219927.796,-61.035,128.418,-18.555,-45.410,0.000
1722219927.800,-45.898,82.031,-24.414,-49.316,0.000
1722219927.804,-45.410,-146.484,-43.457,-54.199,0.000
1722219927.808,-53.711,-124.023,-26.855,-56.641,0.000
1722219927.812,-56.152,183.105,-8.789,-53.223,0.000
1722219927.816,-43.945,45.898,-35.645,-58.594,0.000
1722219927.820,-46.875,-596.191,-98.145,-67.871,0.000
1722219927.824,-64.453,-678.711,-84.961,-67.871,0.000
1722219927.827,-66.895,183.105,10.742,-64.453,0.000
1722219927.831,-54.688,289.062,-5.859,-68.359,0.000
1722219927.835,-51.758,-20.996,-32.715,-78.125,0.000
1722219927.839,-58.594,71.777,-22.949,-84.473,0.000
1722219927.843,-66.895,296.387,-11.230,-76.660,0.000
1722219927.847,-53.711,216.797,-27.832,-59.570,0.000
1722219927.851,-43.945,-53.223,-59.082,-66.895,0.000
1722219927.855,-45.898,-107.422,-48.340,-78.613,0.000
1722219927.859,-61.035,103.516,-26.855,-69.336,0.000
1722219927.863,-58.105,0.000,-46.875,-54.688,0.000
1722219927.867,-30.273,-651.367,-80.566,-51.270,0.000
1722219927.870,-45.898,-393.555,-31.250,-62.012,0.000
1722219927.874,-75.195,369.141,13.184,-59.570,0.000
1722219927.878,-67.871,65.430,-37.598,-47.852,0.000
