timestamps,TP9,AF7,AF8,TP10,Right AUX
1722219725.445,-27.344,-34.180,-41.504,-34.180,0.000
1722219725.449,-45.898,-41.016,-45.898,-49.805,0.000
1722219725.453,-44.922,-41.992,-42.480,-38.086,0.000
1722219725.457,-30.273,-41.504,-44.434,-23.438,0.000
1722219725.461,-33.691,-44.922,-47.852,-34.180,0.000
1722219725.465,-48.828,-42.969,-48.340,-56.152,0.000
1722219725.469,-48.340,-42.480,-48.340,-42.480,0.000
1722219725.473,-34.180,-47.852,-43.945,-20.020,0.000
1722219725.477,-24.902,-49.316,-45.410,-34.668,0.000
1722219725.480,-35.156,-46.875,-48.828,-60.547,0.000
1722219725.484,-47.852,-46.875,-52.246,-59.570,0.000
1722219725.488,-34.180,-43.457,-44.922,-37.598,0.000
1722219725.492,-26.367,-44.434,-41.504,-41.992,0.000
1722219725.496,-44.434,-42.969,-45.410,-63.477,0.000
1722219725.500,-51.758,-40.527,-42.969,-68.359,0.000
1722219725.504,-50.781,-45.898,-45.898,-70.312,0.000
1722219725.508,-46.875,-47.852,-47.852,-71.777,0.000
1722219725.512,-50.781,-44.922,-46.387,-71.289,0.000
1722219725.516,-56.641,-43.945,-41.504,-71.777,0.000
1722219725.519,-53.711,-47.852,-44.434,-61.035,0.000
1722219725.523,-50.781,-49.316,-46.875,-45.898,0.000
1722219725.527,-46.875,-52.734,-41.016,-50.781,0.000
1722219725.531,-53.711,-51.758,-37.109,-71.289,0.000
1722219725.535,-64.453,-43.945,-39.551,-72.266,0.000
1722219725.539,-66.406,-40.039,-44.922,-70.312,0.000
1722219725.543,-59.570,-39.062,-45.898,-76.660,0.000
1722219725.547,-61.035,-41.504,-44.434,-77.637,0.000
1722219725.551,-66.406,-45.898,-45.898,-68.848,0.000
1722219725.555,-59.082,-46.875,-47.852,-57.617,0.000
1722219725.559,-49.805,-44.922,-45.898,-51.758,0.000
1722219725.562,-44.434,-45.410,-46.875,-60.547,0.000
1722219725.566,-57.129,-45.410,-54.199,-66.895,0.000
1722219725.570,-57.617,-41.016,-52.246,-61.523,0.000
1722219725.574,-38.574,-40.527,-49.805,-68.848,0.000
1722219725.578,-29.785,-39.551,-49.316,-72.266,0.000
1722219725.582,-39.551,-38.574,-50.293,-73.730,0.000
1722219725.586,-49.805,-41.016,-57.617,-80.566,0.000
1722219725.590,-21.484,-43.457,-58.105,-64.941,0.000
1722219725.594,-14.160,-41.016,-56.152,-67.383,0.000
1722219725.598,-32.715,-38.574,-51.758,-76.172,0.000
1722219725.602,-49.805,-45.410,-52.734,-64.941,0.000
1722219725.605,-50.293,-43.945,-45.410,-47.363,0.000
1722219725.609,-44.434,-42.480,-38.574,-53.711,0.000
1722219725.613,-62.500,-45.898,-42.969,-74.707,0.000
1722219725.617,-69.824,-49.316,-44.922,-83.496,0.000
1722219725.621,-53.711,-49.316,-44.434,-76.172,0.000
1722219725.625,-40.039,-44.922,-40.527,-66.406,0.000
1722219725.629,-56.152,-41.504,-43.457,-75.684,0.000
1722219725.633,-73.730,-42.480,-48.340,-73.242,0.000
1722219725.637,-62.500,-45.898,-48.340,-58.105,0.000
1722219725.640,-48.340,-40.039,-44.922,-63.965,0.000
1722219725.645,-59.570,-42.480,-45.898,-78.125,0.000
1722219725.648,-80.566,-48.828,-47.852,-92.773,0.000
1722219725.652,-83.008,-47.852,-46.387,-88.867,0.000
1722219725.656,-70.312,-44.922,-50.293,-78.125,0.000
1722219725.660,-62.012,-44.434,-44.922,-87.891,0.000
1722219725.664,-65.430,-46.387,-42.969,-83.008,0.000
1722219725.668,-64.941,-45.410,-41.992,-62.500,0.000
1722219725.672,-53.223,-46.875,-46.875,-59.082,0.000
1722219725.676,-52.246,-46.387,-54.688,-72.266,0.000
1722219725.680,-55.176,-38.574,-41.504,-83.008,0.000
1722219725.684,-54.688,-38.086,-37.598,-74.707,0.000
1722219725.687,-50.781,-44.434,-45.898,-58.594,0.000
1722219725.691,-40.039,-43.945,-50.781,-54.199,0.000
1722219725.695,-36.133,-40.039,-43.945,-59.570,0.000
1722219725.699,-41.992,-36.621,-44.434,-67.871,0.000
1722219725.703,-52.734,-39.551,-49.805,-66.406,0.000
1722219725.707,-41.992,-39.551,-50.293,-65.430,0.000
1722219725.711,-31.738,-39.551,-49.316,-68.848,0.000
1722219725.715,-42.480,-46.875,-44.922,-66.406,0.000
1722219725.719,-55.176,-46.875,-43.945,-64.453,0.000
1722219725.723,-49.805,-52.734,-45.410,-62.988,0.000
1722219725.726,-44.434,-58.105,-43.945,-65.918,0.000
1722219725.730,-59.570,-48.340,-43.457,-65.430,0.000
1722219725.734,-73.730,-35.156,-43.945,-62.988,0.000
1722219725.738,-63.965,-33.691,-38.086,-52.734,0.000
1722219725.742,-50.293,-33.203,-37.598,-54.688,0.000
1722219725.746,-63.477,-38.086,-42.969,-83.496,0.000
1722219725.750,-75.684,-44.434,-47.363,-83.496,0.000
1722219725.754,-66.895,-40.039,-44.922,-63.477,0.000
1722219725.758,-51.758,-37.598,-40.527,-57.617,0.000
1722219725.762,-51.270,-35.156,-44.434,-67.871,0.000
1722219725.766,-68.359,-39.551,-42.480,-75.195,0.000
1722219725.769,-68.359,-40.527,-39.551,-58.105,0.000
1722219725.773,-41.016,-39.062,-42.969,-53.711,0.000
1722219725.777,-37.109,-43.945,-47.363,-79.102,0.000
1722219725.781,-62.012,-40.039,-49.805,-96.680,0.000
1722219725.785,-68.359,-36.133,-47.852,-86.914,0.000
1722219725.789,-48.828,-40.039,-52.246,-71.777,0.000
1722219725.793,-40.039,-41.992,-51.758,-73.242,0.000
1722219725.797,-54.199,-47.852,-47.363,-88.867,0.000
1722219725.801,-56.641,-44.922,-41.992,-75.195,0.000
1722219725.805,-45.898,-36.621,-35.645,-53.711,0.000
1722219725.809,-47.852,-40.527,-42.480,-56.641,0.000
1722219725.812,-53.711,-38.574,-43.457,-67.871,0.000
1722219725.816,-61.035,-38.086,-40.527,-68.848,0.000
1722219725.820,-63.965,-43.457,-41.504,-48.340,0.000
1722219725.824,-57.129,-40.527,-44.922,-47.852,0.000
1722219725.828,-51.758,-44.434,-45.410,-60.059,0.000
1722219725.832,-55.664,-49.316,-39.551,-59.082,0.000
1722219725.836,-63.965,-39.551,-44.434,-67.871,0.000
1722219725.840,-58.105,-41.016,-53.711,-74.219,0.000
1722219725.844,-50.293,-48.340,-46.387,-68.359,0.000
1722219725.848,-57.129,-43.945,-41.504,-81.055,0.000
1722219725.852,-67.871,-40.039,-46.387,-77.148,0.000
1722219725.855,-63.477,-40.527,-47.852,-63.477,0.000
1722219725.859,-51.758,-39.062,-50.293,-72.266,0.000
1722219725.863,-46.387,-35.156,-43.945,-67.871,0.000
1722219725.867,-60.059,-38.574,-40.527,-62.988,0.000
1722219725.871,-70.801,-42.480,-53.223,-70.801,0.000
1722219725.875,-56.152,-37.598,-52.246,-74.707,0.000
1722219725.879,-56.152,-36.621,-46.875,-68.359,0.000
1722219725.883,-71.289,-38.574,-48.340,-65.430,0.000
1722219725.887,-67.871,-41.504,-40.039,-62.012,0.000
1722219725.891,-45.898,-47.363,-37.598,-48.340,0.000
1722219725.895,-44.922,-46.387,-45.410,-54.688,0.000
1722219725.898,-68.359,-48.828,-56.152,-59.082,0.000
1722219725.902,-74.707,-51.270,-58.594,-44.434,0.000
1722219725.906,-57.617,-50.781,-49.316,-45.898,0.000
1722219725.910,-50.293,-58.594,-42.969,-56.152,0.000
1722219725.914,-65.430,-60.547,-45.898,-65.918,0.000
1722219725.918,-72.266,-53.223,-51.270,-71.289,0.000
1722219725.922,-55.664,-51.758,-48.340,-50.781,0.000
1722219725.926,-38.086,-47.852,-41.016,-42.969,0.000
1722219725.930,-44.434,-43.945,-48.340,-61.035,0.000
1722219725.934,-51.270,-41.504,-48.828,-58.594,0.000
1722219725.938,-40.039,-37.598,-46.387,-57.617,0.000
1722219725.941,-20.020,-31.738,-50.781,-65.918,0.000
1722219725.945,-29.785,-36.621,-51.270,-70.312,0.000
1722219725.949,-47.852,-41.992,-53.223,-71.777,0.000
1722219725.953,-39.551,-35.156,-51.758,-56.152,0.000
1722219725.957,-8.301,-30.762,-57.129,-32.227,0.000
1722219725.961,-7.812,-39.551,-52.246,-43.945,0.000
1722219725.965,-48.340,-49.805,-39.551,-72.754,0.000
1722219725.969,-67.871,-47.363,-34.180,-65.430,0.000
1722219725.973,-47.363,-43.945,-37.109,-49.316,0.000
1722219725.977,-35.645,-46.875,-44.434,-63.965,0.000
1722219725.980,-41.016,-46.875,-36.133,-80.078,0.000
1722219725.984,-48.828,-41.992,-37.598,-75.684,0.000
1722219725.988,-55.176,-42.480,-49.805,-60.547,0.000
1722219725.992,-32.227,-40.527,-45.898,-60.059,0.000
1722219725.996,-29.297,-37.109,-38.086,-64.941,0.000
1722219726.000,-47.363,-39.062,-37.109,-55.664,0.000
1722219726.004,-51.270,-44.434,-39.551,-55.664,0.000
1722219726.008,-36.133,-51.270,-42.480,-56.152,0.000
1722219726.012,-34.668,-47.363,-43.945,-52.246,0.000
1722219726.016,-47.852,-40.039,-41.504,-58.594,0.000
1722219726.020,-42.480,-40.527,-41.016,-61.523,0.000
1722219726.023,-21.484,-41.016,-38.086,-51.758,0.000
1722219726.027,-25.879,-37.598,-36.133,-62.012,0.000
1722219726.031,-48.828,-37.598,-39.551,-76.172,0.000
1722219726.035,-58.105,-38.574,-40.527,-58.105,0.000
1722219726.039,-39.551,-38.574,-35.645,-37.598,0.000
1722219726.043,-30.762,-41.504,-32.227,-42.480,0.000
1722219726.047,-43.457,-43.945,-36.621,-60.547,0.000
1722219726.051,-63.477,-45.410,-41.016,-57.617,0.000
1722219726.055,-54.199,-45.410,-37.598,-43.457,0.000
1722219726.058,-38.574,-43.457,-35.645,-50.293,0.000
1722219726.062,-48.340,-45.410,-41.992,-57.129,0.000
1722219726.066,-53.711,-52.734,-49.316,-55.664,0.000
1722219726.070,-59.570,-56.152,-51.758,-54.199,0.000
1722219726.074,-52.734,-43.945,-53.223,-58.105,0.000
1722219726.078,-49.316,-38.086,-52.246,-66.406,0.000
1722219726.082,-61.523,-45.410,-49.316,-60.059,0.000
1722219726.086,-62.012,-42.480,-45.898,-46.387,0.000
1722219726.090,-49.316,-39.062,-43.457,-48.340,0.000
1722219726.094,-50.293,-46.875,-48.340,-69.824,0.000
1722219726.098,-67.871,-56.641,-52.246,-84.473,0.000
1722219726.101,-70.312,-52.734,-47.852,-68.848,0.000
1722219726.105,-60.547,-43.457,-46.387,-54.688,0.000
1722219726.109,-51.270,-45.410,-50.293,-63.965,0.000
1722219726.113,-51.270,-48.828,-50.781,-73.242,0.000
1722219726.117,-64.453,-44.922,-46.875,-64.941,0.000
1722219726.121,-57.617,-43.457,-42.969,-43.945,0.000
1722219726.125,-39.062,-43.457,-41.016,-34.668,0.000
1722219726.129,-40.039,-41.504,-41.992,-47.363,0.000
1722219726.133,-51.758,-41.992,-41.992,-46.875,0.000
1722219726.137,-58.594,-44.922,-40.039,-41.504,0.000
1722219726.140,-48.340,-44.434,-41.992,-61.035,0.000
1722219726.144,-46.387,-39.062,-37.598,-74.219,0.000
1722219726.148,-56.641,-37.598,-35.156,-72.266,0.000
1722219726.152,-61.035,-41.504,-41.504,-67.871,0.000
1722219726.156,-46.387,-34.668,-37.598,-62.500,0.000
1722219726.160,-42.480,-38.086,-29.297,-72.266,0.000
1722219726.164,-58.594,-47.363,-33.691,-83.496,0.000
1722219726.168,-72.754,-50.293,-40.527,-79.590,0.000
1722219726.172,-78.613,-52.246,-41.016,-73.242,0.000
1722219726.176,-62.012,-51.270,-43.457,-69.336,0.000
1722219726.180,-68.359,-50.293,-38.574,-75.684,0.000
1722219726.183,-83.008,-47.852,-32.227,-76.172,0.000
1722219726.187,-77.637,-50.293,-33.691,-70.801,0.000
1722219726.191,-66.895,-45.410,-33.691,-73.730,0.000
1722219726.195,-64.941,-41.016,-30.762,-87.402,0.000
1722219726.199,-85.449,-39.062,-33.691,-101.562,0.000
1722219726.203,-88.867,-41.992,-29.297,-90.332,0.000
1722219726.207,-76.172,-44.434,-33.691,-99.609,0.000
1722219726.211,-81.055,-36.133,-34.180,-126.465,0.000
1722219726.215,-97.656,-29.785,-28.809,-128.418,0.000
1722219726.219,-110.840,-27.344,-32.227,-117.188,0.000
1722219726.223,-118.164,-26.367,-31.250,-109.863,0.000
1722219726.226,-131.836,-27.344,-31.250,-123.047,0.000
1722219726.230,-155.273,-26.855,-31.738,-133.301,0.000
1722219726.234,-176.758,-21.973,-36.621,-148.926,0.000
1722219726.238,-173.828,-22.949,-29.785,-175.781,0.000
1722219726.242,-180.176,-25.879,-28.809,-192.871,0.000
1722219726.246,-202.148,-21.484,-42.480,-230.957,0.000
1722219726.250,-213.867,-15.625,-48.828,-240.234,0.000
1722219726.254,-215.332,-16.602,-45.898,-208.008,0.000
1722219726.258,-197.266,-18.555,-45.410,-194.336,0.000
1722219726.262,-188.477,-20.996,-51.270,-192.871,0.000
1722219726.266,-184.082,-18.555,-51.758,-197.266,0.000
1722219726.269,-171.875,-13.184,-44.922,-187.500,0.000
1722219726.273,-154.785,-13.672,-44.434,-174.316,0.000
1722219726.277,-159.668,-21.484,-54.688,-189.453,0.000
1722219726.281,-156.738,-29.297,-59.570,-185.059,0.000
1722219726.285,-137.695,-23.438,-61.523,-152.832,0.000
1722219726.289,-124.512,-22.461,-62.012,-129.883,0.000
1722219726.293,-94.727,-30.273,-61.523,-111.328,0.000
1722219726.297,-83.008,-29.785,-62.988,-100.586,0.000
1722219726.301,-83.008,-24.902,-56.641,-81.543,0.000
1722219726.305,-70.312,-28.320,-61.523,-70.312,0.000
1722219726.308,-47.363,-32.227,-64.453,-75.684,0.000
1722219726.312,-39.551,-33.691,-56.152,-61.523,0.000
1722219726.316,-44.434,-41.016,-56.641,-35.645,0.000
1722219726.320,-27.344,-45.410,-57.617,-32.227,0.000
1722219726.324,-1.953,-46.875,-55.664,-40.527,0.000
1722219726.328,8.301,-48.340,-51.758,-44.922,0.000
1722219726.332,0.977,-52.734,-51.270,-44.434,0.000
1722219726.336,0.977,-54.199,-54.688,-26.367,0.000
1722219726.340,27.344,-53.223,-50.781,-8.789,0.000
1722219726.344,38.574,-47.363,-49.316,-9.766,0.000
1722219726.348,27.832,-42.480,-46.875,-11.230,0.000
1722219726.351,18.066,-43.945,-49.316,-5.859,0.000
1722219726.355,25.879,-45.898,-45.410,16.113,0.000
1722219726.359,41.016,-46.387,-41.992,19.531,0.000
1722219726.363,27.344,-49.805,-44.922,2.441,0.000
1722219726.367,10.742,-48.340,-43.945,6.348,0.000
1722219726.371,28.809,-37.109,-46.387,23.926,0.000
1722219726.375,44.922,-35.156,-49.316,14.160,0.000
1722219726.379,29.297,-40.039,-51.758,-18.555,0.000
1722219726.383,22.949,-44.434,-47.363,-10.254,0.000
1722219726.387,24.414,-46.387,-41.992,4.883,0.000
1722219726.390,29.297,-45.410,-43.945,2.930,0.000
1722219726.394,20.996,-48.828,-45.410,-3.418,0.000
1722219726.398,5.859,-51.270,-42.480,-7.812,0.000
1722219726.402,0.000,-50.781,-43.945,0.000,0.000
1722219726.406,-0.488,-62.012,-49.316,0.977,0.000
1722219726.410,-1.953,-65.918,-48.340,-9.766,0.000
1722219726.414,-10.254,-48.340,-42.969,-15.625,0.000
1722219726.418,-5.859,-42.969,-39.062,-5.371,0.000
1722219726.422,-6.348,-45.410,-41.504,-7.324,0.000
1722219726.426,-10.254,-46.387,-47.363,-25.879,0.000
1722219726.429,-10.254,-51.758,-44.434,-35.156,0.000
1722219726.433,-21.973,-53.223,-37.109,-31.738,0.000
1722219726.437,-21.973,-51.758,-41.504,-25.391,0.000
1722219726.441,-9.766,-55.176,-44.434,-26.367,0.000
1722219726.445,-10.742,-54.688,-40.039,-29.297,0.000
1722219726.449,-20.996,-45.898,-38.574,-34.180,0.000
1722219726.453,-31.250,-52.246,-44.434,-28.320,0.000
1722219726.457,-14.160,-57.617,-48.340,-15.137,0.000
1722219726.461,-6.836,-48.340,-48.828,-27.832,0.000
1722219726.465,-25.391,-46.875,-41.504,-35.156,0.000
1722219726.469,-42.969,-56.152,-42.969,-37.598,0.000
1722219726.472,-38.574,-55.664,-50.781,-32.715,0.000
1722219726.476,-23.438,-49.316,-42.969,-22.949,0.000
1722219726.480,-35.645,-51.270,-40.039,-28.320,0.000
1722219726.484,-51.270,-50.781,-43.945,-38.574,0.000
1722219726.488,-42.969,-51.270,-43.457,-37.109,0.000
1722219726.492,-23.438,-50.293,-43.945,-33.203,0.000
1722219726.496,-28.809,-52.734,-41.016,-44.434,0.000
1722219726.500,-45.898,-53.711,-38.086,-50.293,0.000
1722219726.504,-49.805,-50.781,-37.598,-32.715,0.000
1722219726.508,-37.109,-51.758,-37.109,-15.137,0.000
1722219726.512,-35.156,-45.410,-38.574,-22.949,0.000
1722219726.515,-56.152,-45.898,-45.410,-50.781,0.000
1722219726.519,-59.082,-45.410,-45.898,-56.641,0.000
1722219726.523,-34.180,-41.992,-36.621,-39.062,0.000
1722219726.527,-31.250,-49.805,-41.504,-63.477,0.000
1722219726.531,-49.805,-49.316,-45.410,-72.754,0.000
1722219726.535,-56.641,-41.016,-39.551,-42.480,0.000
1722219726.539,-51.270,-45.898,-42.480,-36.133,0.000
1722219726.543,-43.457,-47.363,-48.340,-43.457,0.000
1722219726.547,-45.410,-50.781,-42.969,-49.805,0.000
1722219726.551,-50.781,-54.199,-42.969,-50.293,0.000
1722219726.555,-42.480,-50.781,-43.457,-41.016,0.000
1722219726.558,-29.785,-48.340,-41.504,-33.203,0.000
1722219726.562,-37.598,-46.875,-46.875,-47.852,0.000
1722219726.566,-42.480,-44.434,-39.551,-48.340,0.000
1722219726.570,-40.039,-44.434,-32.227,-36.621,0.000
1722219726.574,-29.297,-43.457,-42.480,-40.039,0.000
1722219726.578,-22.949,-38.574,-42.969,-51.270,0.000
1722219726.582,-40.527,-41.504,-39.062,-59.082,0.000
1722219726.586,-51.758,-48.340,-39.551,-44.434,0.000
1722219726.590,-47.363,-43.457,-40.527,-38.574,0.000
1722219726.594,-55.176,-34.180,-41.992,-53.223,0.000
1722219726.598,-60.547,-38.086,-39.062,-65.918,0.000
1722219726.601,-64.941,-47.363,-41.016,-53.711,0.000
1722219726.605,-70.801,-46.387,-43.945,-52.734,0.000
1722219726.609,-65.430,-46.387,-43.457,-71.777,0.000
1722219726.613,-60.547,-49.805,-36.621,-56.152,0.000
1722219726.617,-64.453,-49.805,-35.156,-45.410,0.000
1722219726.621,-68.359,-49.805,-41.992,-51.758,0.000
1722219726.625,-55.664,-47.852,-35.645,-47.852,0.000
1722219726.629,-50.781,-45.410,-32.715,-54.199,0.000
1722219726.633,-66.406,-44.922,-40.039,-62.988,0.000
1722219726.637,-74.219,-46.875,-46.875,-58.594,0.000
1722219726.640,-48.828,-42.969,-44.922,-56.641,0.000
1722219726.644,-41.016,-41.016,-41.504,-65.430,0.000
1722219726.648,-54.688,-42.480,-43.457,-71.777,0.000
1722219726.652,-48.340,-38.086,-50.781,-57.617,0.000
1722219726.656,-30.273,-39.062,-44.922,-44.922,0.000
1722219726.660,-35.156,-53.223,-41.504,-53.711,0.000
1722219726.664,-47.852,-54.199,-45.898,-65.430,0.000
1722219726.668,-50.781,-41.016,-41.992,-63.477,0.000
1722219726.672,-46.387,-40.039,-41.016,-53.223,0.000
1722219726.676,-34.180,-39.062,-38.086,-57.617,0.000
1722219726.680,-41.504,-30.762,-38.086,-81.543,0.000
1722219726.683,-54.199,-34.668,-38.086,-81.543,0.000
1722219726.687,-49.805,-37.109,-43.457,-61.035,0.000
1722219726.691,-43.945,-41.016,-47.852,-54.688,0.000
1722219726.695,-50.293,-44.922,-43.457,-70.312,0.000
1722219726.699,-61.523,-38.086,-41.992,-80.078,0.000
1722219726.703,-57.617,-37.598,-38.574,-55.176,0.000
1722219726.707,-42.969,-41.016,-37.109,-39.551,0.000
1722219726.711,-48.340,-44.922,-41.992,-62.012,0.000
1722219726.715,-55.176,-46.875,-36.621,-71.289,0.000
1722219726.719,-54.199,-50.293,-39.551,-53.711,0.000
1722219726.723,-40.527,-44.922,-46.387,-44.434,0.000
1722219726.726,-33.691,-38.574,-43.457,-61.523,0.000
1722219726.730,-35.645,-37.109,-36.133,-58.105,0.000
1722219726.734,-46.875,-41.992,-32.227,-44.434,0.000
1722219726.738,-50.293,-46.875,-34.180,-41.504,0.000
1722219726.742,-18.066,-41.016,-37.109,-37.109,0.000
1722219726.746,-5.371,-40.039,-38.086,-41.992,0.000
1722219726.750,-13.184,-41.016,-35.156,-55.664,0.000
1722219726.754,-19.043,-40.527,-45.410,-73.242,0.000
1722219726.758,-5.859,-36.621,-55.664,-69.824,0.000
1722219726.762,-3.418,-35.645,-48.828,-69.824,0.000
1722219726.765,-16.602,-40.527,-50.293,-71.777,0.000
1722219726.769,-23.926,-42.969,-58.105,-57.129,0.000
1722219726.773,-6.836,-42.480,-53.223,-43.457,0.000
1722219726.777,-0.977,-48.828,-48.828,-58.105,0.000
1722219726.781,-23.926,-49.805,-42.480,-74.707,0.000
1722219726.785,-34.668,-38.574,-40.039,-61.035,0.000
1722219726.789,-21.484,-38.086,-46.387,-47.852,0.000
1722219726.793,-14.160,-40.039,-38.574,-41.992,0.000
1722219726.797,-42.480,-41.504,-35.156,-65.918,0.000
1722219726.801,-65.918,-44.434,-44.922,-70.801,0.000
1722219726.804,-53.711,-44.922,-42.480,-50.781,0.000
1722219726.808,-40.039,-50.293,-43.457,-65.918,0.000
1722219726.812,-46.875,-48.340,-45.898,-72.266,0.000
1722219726.816,-46.875,-38.574,-44.434,-55.176,0.000
1722219726.820,-41.992,-41.016,-47.363,-39.551,0.000
1722219726.824,-33.203,-45.410,-50.781,-48.340,0.000
1722219726.828,-30.762,-40.039,-53.223,-71.777,0.000
1722219726.832,-40.039,-36.621,-49.805,-70.312,0.000
1722219726.836,-47.363,-41.504,-44.922,-51.758,0.000
1722219726.840,-41.016,-44.922,-45.410,-47.852,0.000
1722219726.844,-41.992,-47.363,-47.852,-81.543,0.000
1722219726.847,-51.758,-46.387,-45.898,-101.562,0.000
1722219726.851,-55.176,-43.945,-40.527,-71.777,0.000
1722219726.855,-47.852,-41.016,-41.016,-53.711,0.000
1722219726.859,-42.969,-38.574,-47.852,-65.430,0.000
1722219726.863,-57.129,-43.945,-48.828,-76.172,0.000
1722219726.867,-64.941,-46.387,-43.945,-73.730,0.000
1722219726.871,-62.988,-48.340,-49.316,-61.523,0.000
1722219726.875,-53.711,-44.434,-51.758,-67.383,0.000
1722219726.879,-47.852,-46.387,-43.945,-71.777,0.000
1722219726.883,-60.547,-54.199,-44.434,-67.383,0.000
1722219726.887,-64.941,-46.875,-47.852,-56.641,0.000
1722219726.890,-59.082,-42.969,-50.781,-49.316,0.000
1722219726.894,-62.500,-47.363,-50.293,-62.500,0.000
1722219726.898,-61.035,-46.387,-46.875,-58.105,0.000
1722219726.902,-59.570,-42.480,-45.898,-50.293,0.000
1722219726.906,-54.688,-41.504,-47.363,-55.176,0.000
1722219726.910,-46.387,-42.480,-48.340,-68.359,0.000
1722219726.914,-47.852,-41.504,-48.340,-64.453,0.000
1722219726.918,-61.035,-42.480,-46.875,-60.547,0.000
1722219726.922,-68.848,-44.922,-46.387,-62.988,0.000
1722219726.926,-53.223,-43.945,-41.992,-58.594,0.000
1722219726.930,-55.664,-41.504,-39.551,-76.172,0.000
1722219726.933,-62.988,-42.480,-40.039,-81.543,0.000
1722219726.937,-62.012,-51.758,-42.480,-74.219,0.000
1722219726.941,-43.945,-50.781,-48.340,-71.777,0.000
1722219726.945,-36.133,-47.363,-45.410,-69.336,0.000
1722219726.949,-51.758,-46.387,-41.504,-63.477,0.000
1722219726.953,-52.734,-40.527,-41.992,-42.969,0.000
1722219726.957,-35.156,-39.062,-44.434,-38.086,0.000
1722219726.961,-43.457,-39.062,-49.316,-60.059,0.000
1722219726.965,-66.895,-44.434,-51.270,-72.266,0.000
1722219726.969,-73.730,-56.641,-53.711,-63.477,0.000
1722219726.972,-67.383,-50.781,-54.199,-55.176,0.000
1722219726.976,-55.664,-42.480,-50.781,-62.012,0.000
1722219726.980,-53.223,-44.922,-49.316,-85.938,0.000
1722219726.984,-66.406,-44.434,-53.711,-79.590,0.000
1722219726.988,-60.059,-40.527,-46.875,-50.781,0.000
1722219726.992,-48.828,-39.062,-39.551,-51.758,0.000
1722219726.996,-69.824,-39.062,-45.410,-63.477,0.000
1722219727.000,-69.824,-35.645,-42.969,-57.617,0.000
1722219727.004,-55.176,-36.621,-41.992,-54.199,0.000
1722219727.008,-49.805,-40.039,-42.969,-72.266,0.000
1722219727.012,-57.129,-42.480,-43.945,-81.055,0.000
1722219727.015,-64.941,-43.945,-44.434,-68.359,0.000
1722219727.019,-68.848,-46.387,-49.805,-60.547,0.000
1722219727.023,-53.223,-44.434,-50.781,-56.152,0.000
1722219727.027,-43.945,-42.480,-45.410,-60.059,0.000
1722219727.031,-59.570,-41.504,-40.527,-57.617,0.000
1722219727.035,-70.801,-39.062,-33.203,-41.992,0.000
1722219727.039,-66.406,-42.969,-37.598,-45.410,0.000
1722219727.043,-65.918,-44.922,-45.410,-62.012,0.000
1722219727.047,-71.289,-42.969,-43.457,-65.430,0.000
1722219727.051,-71.289,-48.340,-42.480,-53.223,0.000
1722219727.055,-69.336,-45.410,-45.410,-47.852,0.000
1722219727.058,-56.152,-42.969,-41.016,-47.852,0.000
1722219727.062,-55.664,-44.434,-40.039,-54.199,0.000
1722219727.066,-71.777,-39.062,-44.922,-53.711,0.000
1722219727.070,-65.430,-39.551,-40.039,-38.574,0.000
1722219727.074,-39.062,-43.457,-42.480,-40.527,0.000
1722219727.078,-36.621,-40.527,-43.457,-47.363,0.000
1722219727.082,-50.293,-41.992,-43.945,-60.547,0.000
1722219727.086,-63.477,-40.039,-50.293,-62.012,0.000
1722219727.090,-44.922,-36.133,-42.969,-45.410,0.000
1722219727.093,-43.945,-39.062,-42.969,-62.500,0.000
1722219727.097,-70.312,-36.133,-51.270,-89.355,0.000
1722219727.101,-77.637,-40.039,-44.922,-84.961,0.000
1722219727.105,-63.477,-38.086,-40.039,-61.523,0.000
1722219727.109,-49.316,-31.250,-43.457,-62.988,0.000
1722219727.113,-58.105,-33.203,-42.480,-70.801,0.000
1722219727.117,-60.059,-35.156,-38.574,-62.500,0.000
1722219727.121,-45.410,-33.691,-39.062,-50.781,0.000
1722219727.125,-36.621,-33.691,-42.969,-47.363,0.000
1722219727.129,-50.781,-39.551,-47.363,-70.312,0.000
1722219727.133,-64.453,-37.109,-42.969,-71.289,0.000
1722219727.136,-61.523,-41.016,-39.551,-52.246,0.000
1722219727.140,-44.434,-51.270,-38.086,-45.410,0.000
1722219727.144,-40.527,-43.457,-41.504,-58.105,0.000
1722219727.148,-54.199,-43.457,-48.828,-77.148,0.000
1722219727.152,-65.430,-43.457,-45.410,-68.359,0.000
1722219727.156,-56.152,-39.062,-44.434,-62.500,0.000
1722219727.160,-58.105,-41.504,-43.945,-74.707,0.000
1722219727.164,-72.266,-43.457,-43.457,-79.590,0.000
1722219727.168,-67.871,-43.945,-38.086,-58.105,0.000
1722219727.172,-58.594,-43.457,-42.969,-45.898,0.000
1722219727.176,-62.500,-43.457,-52.246,-66.406,0.000
1722219727.179,-69.336,-42.969,-45.898,-67.383,0.000
1722219727.183,-68.848,-43.457,-47.852,-64.453,0.000
1722219727.187,-61.035,-45.898,-52.734,-66.895,0.000
1722219727.191,-49.316,-49.805,-53.711,-63.965,0.000
1722219727.195,-51.758,-47.363,-46.875,-77.637,0.000
1722219727.199,-62.012,-46.387,-45.410,-87.891,0.000
1722219727.203,-54.199,-48.828,-50.781,-78.125,0.000
