TP9,AF7,AF8,TP10,AUX,Timestamp
-44.921875,-42.96875,-40.0390625,-32.71484375,0.0,1722223993.1955442
0.9765625,-41.50390625,-34.66796875,-18.06640625,0.0,1722223993.1994367
-22.4609375,-42.48046875,-29.296875,-33.69140625,0.0,1722223993.203329
-67.3828125,-42.96875,-38.0859375,-51.7578125,0.0,1722223993.2072213
-45.8984375,-45.41015625,-46.875,-46.875,0.0,1722223993.2111137
10.7421875,-39.55078125,-38.57421875,-20.5078125,0.0,1722223993.215006
-3.90625,-39.55078125,-39.55078125,-28.3203125,0.0,1722223993.2188985
-56.640625,-40.52734375,-39.0625,-61.5234375,0.0,1722223993.222791
-55.17578125,-42.96875,-41.9921875,-58.59375,0.0,1722223993.2268875
-8.30078125,-51.26953125,-49.8046875,-32.71484375,0.0,1722223993.23078
-0.9765625,-46.875,-53.7109375,-30.2734375,0.0,1722223993.2346723
-52.734375,-36.1328125,-42.48046875,-44.921875,0.0,1722223993.2385647
-69.3359375,-44.43359375,-36.62109375,-46.38671875,0.0,1722223993.2424572
-22.4609375,-50.78125,-45.8984375,-34.66796875,0.0,1722223993.2463496
9.765625,-43.45703125,-45.8984375,-21.484375,0.0,1722223993.250242
-33.69140625,-42.96875,-39.55078125,-38.57421875,0.0,1722223993.2541344
-76.171875,-36.1328125,-41.015625,-58.10546875,0.0,1722223993.2580268
-46.38671875,-36.62109375,-39.55078125,-36.1328125,0.0,1722223993.2619193
12.20703125,-39.55078125,-38.57421875,-10.25390625,0.0,1722223993.2658117
-15.625,-41.015625,-47.36328125,-44.43359375,0.0,1722223993.269704
-75.68359375,-39.0625,-39.55078125,-67.3828125,0.0,1722223993.2737653
-56.15234375,-31.73828125,-38.0859375,-52.734375,0.0,1722223993.2776577
-11.71875,-37.59765625,-52.24609375,-41.50390625,0.0,1722223993.2815502
-12.20703125,-41.50390625,-45.41015625,-38.0859375,0.0,1722223993.2854426
-52.734375,-37.59765625,-29.296875,-54.6875,0.0,1722223993.289335
-64.453125,-45.8984375,-32.2265625,-57.6171875,0.0,1722223993.2932277
-23.4375,-54.19921875,-45.41015625,-38.0859375,0.0,1722223993.29712
-1.953125,-47.8515625,-42.48046875,-21.484375,0.0,1722223993.3010125
-28.80859375,-40.52734375,-29.78515625,-26.85546875,0.0,1722223993.304905
-49.8046875,-40.0390625,-35.15625,-33.69140625,0.0,1722223993.3087974
-25.390625,-37.109375,-44.921875,-26.85546875,0.0,1722223993.3126898
-13.671875,-38.0859375,-39.55078125,-42.48046875,0.0,1722223993.3165822
-72.265625,-41.015625,-37.109375,-79.58984375,0.0,1722223993.3206377
-120.60546875,-39.0625,-44.43359375,-108.3984375,0.0,1722223993.3245301
-89.84375,-40.52734375,-44.43359375,-91.30859375,0.0,1722223993.3284225
-44.43359375,-48.828125,-44.921875,-59.5703125,0.0,1722223993.3323152
-68.359375,-44.43359375,-39.55078125,-67.87109375,0.0,1722223993.3362076
-118.65234375,-37.59765625,-27.83203125,-104.4921875,0.0,1722223993.3401
-101.07421875,-39.55078125,-35.15625,-105.46875,0.0,1722223993.3439927
-44.43359375,-39.0625,-38.0859375,-71.2890625,0.0,1722223993.3478851
-35.64453125,-44.921875,-41.9921875,-63.96484375,0.0,1722223993.3517776
-87.890625,-50.78125,-51.26953125,-91.796875,0.0,1722223993.35567
-92.28515625,-44.921875,-44.921875,-89.35546875,0.0,1722223993.3595626
-28.3203125,-41.015625,-38.0859375,-49.31640625,0.0,1722223993.363455
-10.25390625,-42.48046875,-39.0625,-35.15625,0.0,1722223993.367502
-53.22265625,-48.33984375,-39.0625,-63.96484375,0.0,1722223993.3713946
-71.2890625,-57.6171875,-38.57421875,-73.73046875,0.0,1722223993.375287
-32.71484375,-55.17578125,-33.203125,-40.52734375,0.0,1722223993.3791797
0.9765625,-41.015625,-31.73828125,-27.83203125,0.0,1722223993.3830721
-41.9921875,-39.55078125,-39.55078125,-56.15234375,0.0,1722223993.3869646
-77.1484375,-43.45703125,-40.0390625,-65.91796875,0.0,1722223993.3908572
-45.8984375,-45.8984375,-36.1328125,-39.55078125,0.0,1722223993.3947496
-10.25390625,-58.10546875,-44.43359375,-35.64453125,0.0,1722223993.3986423
-25.87890625,-57.12890625,-44.921875,-53.7109375,0.0,1722223993.4025347
-63.4765625,-44.43359375,-34.1796875,-61.03515625,0.0,1722223993.4064271
-62.01171875,-46.875,-38.0859375,-59.08203125,0.0,1722223993.4103198
-17.578125,-50.29296875,-47.8515625,-40.52734375,0.0,1722223993.414346
-0.48828125,-50.29296875,-41.9921875,-31.73828125,0.0,1722223993.4182384
-50.29296875,-54.19921875,-24.4140625,-58.10546875,0.0,1722223993.422131
-74.70703125,-49.31640625,-35.64453125,-62.5,0.0,1722223993.4260235
-17.08984375,-48.828125,-49.31640625,-32.71484375,0.0,1722223993.4299161
18.5546875,-50.29296875,-41.50390625,-22.94921875,0.0,1722223993.4338086
-32.71484375,-45.8984375,-37.109375,-30.2734375,0.0,1722223993.4377012
-64.94140625,-46.38671875,-34.1796875,-41.015625,0.0,1722223993.4415936
-42.96875,-55.6640625,-46.38671875,-50.78125,0.0,1722223993.4454863
-8.30078125,-55.6640625,-54.19921875,-35.64453125,0.0,1722223993.4493787
-24.4140625,-46.38671875,-40.52734375,-36.1328125,0.0,1722223993.4532714
-64.453125,-41.9921875,-38.0859375,-50.29296875,0.0,1722223993.4571638
-52.734375,-46.875,-49.31640625,-37.109375,0.0,1722223993.4611783
-0.48828125,-47.8515625,-52.24609375,-24.90234375,0.0,1722223993.4650707
-2.9296875,-36.1328125,-46.38671875,-38.0859375,0.0,1722223993.4689634
-62.5,-43.9453125,-42.96875,-56.15234375,0.0,1722223993.4728558
-62.98828125,-53.22265625,-44.43359375,-53.22265625,0.0,1722223993.4767485
-9.27734375,-56.15234375,-43.45703125,-30.2734375,0.0,1722223993.4806411
10.7421875,-49.8046875,-34.66796875,-19.04296875,0.0,1722223993.4845335
-53.7109375,-51.26953125,-38.0859375,-49.8046875,0.0,1722223993.4884262
-77.1484375,-56.15234375,-45.8984375,-70.80078125,0.0,1722223993.4923186
-30.76171875,-55.17578125,-39.55078125,-54.6875,0.0,1722223993.4962113
-8.7890625,-59.08203125,-36.62109375,-39.0625,0.0,1722223993.500104
-57.6171875,-56.640625,-40.52734375,-69.82421875,0.0,1722223993.5039964
-87.40234375,-55.17578125,-38.0859375,-85.9375,0.0,1722223993.5080092
-40.0390625,-54.6875,-36.62109375,-57.6171875,0.0,1722223993.5119019
0.0,-51.7578125,-41.50390625,-41.015625,0.0,1722223993.5157945
-31.25,-51.7578125,-41.50390625,-60.546875,0.0,1722223993.5196872
-78.61328125,-55.17578125,-42.96875,-82.51953125,0.0,1722223993.5235796
-46.875,-54.19921875,-35.15625,-52.734375,0.0,1722223993.5274723
9.27734375,-52.24609375,-32.2265625,-21.484375,0.0,1722223993.531365
-4.39453125,-45.41015625,-48.828125,-39.0625,0.0,1722223993.5352573
-52.24609375,-40.0390625,-42.48046875,-50.78125,0.0,1722223993.53915
-57.6171875,-49.8046875,-35.15625,-51.7578125,0.0,1722223993.5430427
-9.27734375,-57.6171875,-43.45703125,-40.0390625,0.0,1722223993.5469353
12.6953125,-51.7578125,-35.15625,-29.78515625,0.0,1722223993.5508277
-29.78515625,-42.96875,-31.73828125,-48.828125,0.0,1722223993.5549257
-61.03515625,-45.8984375,-39.55078125,-61.03515625,0.0,1722223993.5588183
-16.11328125,-48.828125,-33.203125,-41.015625,0.0,1722223993.5627108
22.4609375,-38.57421875,-33.203125,-28.80859375,0.0,1722223993.5666034
-23.4375,-36.62109375,-37.59765625,-47.36328125,0.0,1722223993.570496
-74.70703125,-47.8515625,-30.76171875,-63.96484375,0.0,1722223993.5743887
-51.7578125,-50.29296875,-30.76171875,-56.15234375,0.0,1722223993.5782814
-8.7890625,-43.9453125,-29.296875,-43.9453125,0.0,1722223993.582174
-25.87890625,-45.41015625,-22.94921875,-56.640625,0.0,1722223993.5860667
-69.3359375,-41.50390625,-20.99609375,-69.3359375,0.0,1722223993.5899594
-79.1015625,-47.36328125,-29.296875,-68.84765625,0.0,1722223993.593852
-34.1796875,-52.734375,-31.73828125,-46.38671875,0.0,1722223993.5977445
-30.2734375,-49.31640625,-27.34375,-45.8984375,0.0,1722223993.601821
-90.8203125,-44.921875,-26.85546875,-71.2890625,0.0,1722223993.6057136
-94.23828125,-44.43359375,-27.83203125,-65.4296875,0.0,1722223993.6096063
-33.69140625,-49.8046875,-30.2734375,-46.875,0.0,1722223993.6134992
-18.06640625,-49.8046875,-35.15625,-48.828125,0.0,1722223993.6173918
-62.01171875,-41.50390625,-33.69140625,-69.82421875,0.0,1722223993.6212845
-90.8203125,-41.50390625,-31.73828125,-89.84375,0.0,1722223993.6251771
-65.91796875,-46.875,-40.52734375,-76.66015625,0.0,1722223993.6290698
-23.4375,-34.1796875,-32.71484375,-49.31640625,0.0,1722223993.6329625
-47.8515625,-25.87890625,-17.578125,-58.59375,0.0,1722223993.6368551
-97.16796875,-32.2265625,-29.78515625,-83.984375,0.0,1722223993.6407478
-77.1484375,-32.71484375,-32.2265625,-81.0546875,0.0,1722223993.6446404
-33.203125,-32.2265625,-26.85546875,-58.10546875,0.0,1722223993.648699
-49.8046875,-31.73828125,-26.3671875,-61.03515625,0.0,1722223993.6525917
-100.5859375,-28.3203125,-22.94921875,-98.6328125,0.0,1722223993.6564844
-88.37890625,-25.87890625,-15.625,-97.16796875,0.0,1722223993.660377
-34.1796875,-24.90234375,-11.23046875,-75.68359375,0.0,1722223993.6642697
-37.59765625,-19.04296875,-9.765625,-83.49609375,0.0,1722223993.6681626
-89.35546875,-15.625,-5.859375,-102.5390625,0.0,1722223993.6720552
-122.55859375,-14.6484375,-2.9296875,-129.39453125,0.0,1722223993.675948
-93.26171875,-6.8359375,3.90625,-126.46484375,0.0,1722223993.6798406
-83.984375,-9.765625,2.9296875,-134.765625,0.0,1722223993.6837332
-147.94921875,-9.27734375,5.37109375,-166.9921875,0.0,1722223993.687626
-185.546875,-0.48828125,10.7421875,-190.91796875,0.0,1722223993.6915188
-138.18359375,4.39453125,9.27734375,-172.8515625,0.0,1722223993.6955633
-90.33203125,7.8125,13.18359375,-142.08984375,0.0,1722223993.6994562
-133.7890625,7.8125,12.20703125,-165.0390625,0.0,1722223993.7033489
-179.19921875,9.765625,6.34765625,-187.98828125,0.0,1722223993.7072415
-137.6953125,0.0,2.9296875,-164.55078125,0.0,1722223993.7111344
-82.03125,-14.16015625,-3.41796875,-133.7890625,0.0,1722223993.715027
-110.83984375,-18.5546875,-4.8828125,-142.08984375,0.0,1722223993.7189198
-166.9921875,-9.27734375,-8.30078125,-169.43359375,0.0,1722223993.7228127
-152.83203125,-16.11328125,-18.5546875,-149.90234375,0.0,1722223993.7267053
-91.796875,-28.3203125,-33.203125,-120.60546875,0.0,1722223993.730598
-72.75390625,-23.4375,-31.25,-108.3984375,0.0,1722223993.7344909
-107.421875,-16.11328125,-21.484375,-115.72265625,0.0,1722223993.7383835
-110.83984375,-19.53125,-26.3671875,-118.1640625,0.0,1722223993.7424347
-54.6875,-41.50390625,-42.48046875,-85.9375,0.0,1722223993.7463274
-19.53125,-50.78125,-45.41015625,-59.5703125,0.0,1722223993.75022
-52.24609375,-41.015625,-41.9921875,-67.87109375,0.0,1722223993.754113
-75.1953125,-39.55078125,-49.8046875,-73.73046875,0.0,1722223993.7580056
-37.59765625,-45.8984375,-47.36328125,-49.31640625,0.0,1722223993.7618985
11.23046875,-48.828125,-43.45703125,-24.90234375,0.0,1722223993.7657912
5.37109375,-43.9453125,-38.0859375,-21.97265625,0.0,1722223993.769684
-36.1328125,-49.31640625,-43.9453125,-33.203125,0.0,1722223993.7735767
-39.0625,-59.5703125,-54.19921875,-34.66796875,0.0,1722223993.7774696
14.6484375,-55.17578125,-50.29296875,-6.8359375,0.0,1722223993.7813623
15.625,-56.640625,-45.8984375,-0.48828125,0.0,1722223993.785255
-40.52734375,-66.89453125,-52.734375,-29.296875,0.0,1722223993.7893903
-48.33984375,-64.94140625,-61.03515625,-28.80859375,0.0,1722223993.793283
4.8828125,-64.94140625,-55.6640625,3.41796875,0.0,1722223993.797176
34.66796875,-66.89453125,-56.15234375,16.11328125,0.0,1722223993.8010688
-21.484375,-60.05859375,-63.96484375,-17.08984375,0.0,1722223993.8049614
-41.015625,-56.15234375,-61.5234375,-20.99609375,0.0,1722223993.8088543
15.13671875,-59.08203125,-54.19921875,22.94921875,0.0,1722223993.8127472
48.828125,-59.08203125,-53.22265625,28.80859375,0.0,1722223993.81664
8.30078125,-51.26953125,-47.8515625,-2.9296875,0.0,1722223993.8205328
-29.296875,-49.31640625,-44.43359375,-16.11328125,0.0,1722223993.8244255
-7.8125,-60.546875,-51.7578125,2.44140625,0.0,1722223993.8283184
38.0859375,-64.453125,-49.31640625,22.94921875,0.0,1722223993.8322113
19.04296875,-60.05859375,-43.9453125,4.8828125,0.0,1722223993.836226
-22.94921875,-53.22265625,-47.36328125,-12.20703125,0.0,1722223993.840119
-17.578125,-63.96484375,-53.22265625,-5.37109375,0.0,1722223993.8440118
32.2265625,-64.453125,-48.828125,14.6484375,0.0,1722223993.8479047
32.2265625,-59.5703125,-45.41015625,20.99609375,0.0,1722223993.8517973
-21.97265625,-57.6171875,-42.48046875,-0.9765625,0.0,1722223993.8556902
-26.3671875,-51.7578125,-43.9453125,-14.6484375,0.0,1722223993.8595831
15.625,-64.453125,-46.38671875,1.953125,0.0,1722223993.863476
21.97265625,-72.75390625,-46.38671875,4.8828125,0.0,1722223993.8673687
-17.578125,-61.5234375,-45.8984375,-23.4375,0.0,1722223993.8712616
-37.59765625,-57.12890625,-43.9453125,-32.71484375,0.0,1722223993.8751545
-11.71875,-64.94140625,-51.7578125,-14.6484375,0.0,1722223993.8790474
23.4375,-60.546875,-49.31640625,2.9296875,0.0,1722223993.8830373
-3.90625,-52.734375,-41.9921875,-19.53125,0.0,1722223993.8869302
-39.0625,-48.828125,-41.015625,-39.0625,0.0,1722223993.890823
-18.06640625,-54.19921875,-48.828125,-33.69140625,0.0,1722223993.8947158
32.2265625,-57.12890625,-56.640625,-5.859375,0.0,1722223993.8986087
21.97265625,-52.734375,-48.828125,-6.34765625,0.0,1722223993.9025016
-28.3203125,-45.41015625,-39.0625,-29.78515625,0.0,1722223993.9063945
-32.71484375,-48.828125,-37.59765625,-28.3203125,0.0,1722223993.9102874
21.97265625,-50.29296875,-40.0390625,-1.46484375,0.0,1722223993.91418
30.76171875,-45.41015625,-41.9921875,10.25390625,0.0,1722223993.918073
-40.0390625,-48.33984375,-40.0390625,-26.85546875,0.0,1722223993.9219658
-50.29296875,-45.41015625,-33.69140625,-34.1796875,0.0,1722223993.9258587
2.9296875,-44.43359375,-33.203125,-9.27734375,0.0,1722223993.929945
22.4609375,-41.9921875,-33.69140625,-3.90625,0.0,1722223993.933838
-35.64453125,-37.59765625,-29.78515625,-33.69140625,0.0,1722223993.9377308
-78.125,-39.55078125,-29.296875,-61.03515625,0.0,1722223993.9416237
-46.38671875,-45.41015625,-32.71484375,-50.29296875,0.0,1722223993.9455166
-17.08984375,-46.38671875,-31.73828125,-42.96875,0.0,1722223993.9494095
-60.05859375,-43.9453125,-25.87890625,-73.73046875,0.0,1722223993.9533024
-87.40234375,-35.15625,-27.83203125,-70.3125,0.0,1722223993.9571953
-61.5234375,-28.3203125,-14.6484375,-60.05859375,0.0,1722223993.9610882
-48.33984375,-38.0859375,0.9765625,-77.1484375,0.0,1722223993.964981
-98.6328125,-43.45703125,-7.32421875,-121.09375,0.0,1722223993.968874
-151.85546875,-31.73828125,2.9296875,-140.625,0.0,1722223993.9727669
-149.90234375,-30.2734375,13.18359375,-128.90625,0.0,1722223993.976842
-102.5390625,-36.1328125,19.53125,-111.81640625,0.0,1722223993.9807348
-102.5390625,-40.52734375,28.80859375,-115.234375,0.0,1722223993.9846277
-165.0390625,-41.9921875,32.2265625,-141.11328125,0.0,1722223993.9885206
-186.03515625,-43.45703125,38.57421875,-175.29296875,0.0,1722223993.9924135
-150.87890625,-49.8046875,38.0859375,-167.48046875,0.0,1722223993.9963064
-123.53515625,-56.640625,41.50390625,-138.671875,0.0,1722223994.0001993
-178.22265625,-54.19921875,53.7109375,-169.43359375,0.0,1722223994.0040925
-208.984375,-43.9453125,60.546875,-177.24609375,0.0,1722223994.0079854
-173.33984375,-50.29296875,59.08203125,-160.64453125,0.0,1722223994.0118783
-154.78515625,-57.12890625,58.10546875,-159.1796875,0.0,1722223994.0157712
-188.96484375,-48.828125,60.546875,-174.8046875,0.0,1722223994.019664
-229.00390625,-46.38671875,64.94140625,-199.70703125,0.0,1722223994.023725
-223.6328125,-58.10546875,58.10546875,-190.4296875,0.0,1722223994.0276182
-188.4765625,-69.3359375,48.828125,-164.55078125,0.0,1722223994.031511
-187.5,-69.82421875,58.10546875,-172.36328125,0.0,1722223994.035404
-239.74609375,-65.91796875,63.4765625,-203.61328125,0.0,1722223994.039297
-236.81640625,-69.3359375,54.19921875,-194.82421875,0.0,1722223994.04319
-184.08203125,-77.1484375,50.29296875,-164.0625,0.0,1722223994.047083
-178.22265625,-73.73046875,53.22265625,-167.48046875,0.0,1722223994.0509758
-226.5625,-71.77734375,54.19921875,-189.94140625,0.0,1722223994.054869
-244.140625,-79.1015625,47.8515625,-204.58984375,0.0,1722223994.0587618
-187.98828125,-81.0546875,43.45703125,-173.33984375,0.0,1722223994.0626547
-138.671875,-82.51953125,45.41015625,-140.13671875,0.0,1722223994.0665479
-173.828125,-83.0078125,50.29296875,-158.69140625,0.0,1722223994.070605
-220.703125,-81.54296875,36.1328125,-186.5234375,0.0,1722223994.074498
-174.31640625,-79.1015625,34.1796875,-151.3671875,0.0,1722223994.078391
-111.328125,-75.68359375,36.62109375,-122.55859375,0.0,1722223994.082284
-137.6953125,-77.63671875,27.83203125,-137.20703125,0.0,1722223994.0861769
-182.6171875,-83.984375,27.34375,-156.25,0.0,1722223994.09007
-165.0390625,-86.9140625,26.85546875,-145.5078125,0.0,1722223994.093963
-114.2578125,-85.44921875,30.2734375,-106.93359375,0.0,1722223994.097856
-110.3515625,-82.51953125,31.73828125,-95.703125,0.0,1722223994.101749
-157.2265625,-80.56640625,30.76171875,-116.69921875,0.0,1722223994.1056418
-147.4609375,-76.171875,31.25,-111.81640625,0.0,1722223994.109535
-94.23828125,-73.2421875,30.76171875,-72.265625,0.0,1722223994.1134279
-84.47265625,-78.61328125,23.92578125,-72.75390625,0.0,1722223994.1174629
-137.20703125,-82.03125,17.578125,-107.421875,0.0,1722223994.1213558
-158.69140625,-85.44921875,18.06640625,-110.83984375,0.0,1722223994.125249
-108.3984375,-83.0078125,16.11328125,-84.9609375,0.0,1722223994.1291418
-57.12890625,-82.03125,9.27734375,-64.94140625,0.0,1722223994.133035
-96.6796875,-84.47265625,10.25390625,-83.0078125,0.0,1722223994.1369278
-147.4609375,-83.0078125,5.859375,-106.4453125,0.0,1722223994.140821
-108.88671875,-86.42578125,10.25390625,-77.63671875,0.0,1722223994.144714
-60.05859375,-91.30859375,6.34765625,-51.7578125,0.0,1722223994.148607
-63.4765625,-90.33203125,2.9296875,-59.5703125,0.0,1722223994.1525002
-97.16796875,-94.7265625,1.46484375,-73.2421875,0.0,1722223994.156393
-85.9375,-104.00390625,2.44140625,-47.36328125,0.0,1722223994.1602862
-26.85546875,-99.609375,-7.8125,-19.53125,0.0,1722223994.164313
-14.16015625,-87.40234375,-19.53125,-25.87890625,0.0,1722223994.168206
-63.96484375,-81.54296875,-22.4609375,-47.8515625,0.0,1722223994.172099
-67.87109375,-89.35546875,-32.71484375,-56.640625,0.0,1722223994.1759923
7.32421875,-90.8203125,-38.57421875,-7.32421875,0.0,1722223994.1798851
53.7109375,-82.51953125,-40.52734375,29.78515625,0.0,1722223994.1837783
6.8359375,-75.68359375,-49.8046875,-6.34765625,0.0,1722223994.1876714
-22.94921875,-76.66015625,-55.6640625,-21.484375,0.0,1722223994.1915643
27.34375,-74.70703125,-59.5703125,9.27734375,0.0,1722223994.1954575
79.58984375,-68.84765625,-62.5,54.6875,0.0,1722223994.1993506
72.265625,-62.01171875,-59.5703125,61.5234375,0.0,1722223994.2032435
57.6171875,-58.10546875,-64.453125,51.7578125,0.0,1722223994.2071366
56.640625,-59.08203125,-74.21875,49.31640625,0.0,1722223994.211157
103.02734375,-58.10546875,-68.84765625,80.078125,0.0,1722223994.21505
122.55859375,-51.7578125,-62.98828125,105.46875,0.0,1722223994.218943
65.4296875,-51.26953125,-68.84765625,76.66015625,0.0,1722223994.2228363
42.48046875,-52.24609375,-79.58984375,52.24609375,0.0,1722223994.2267294
107.91015625,-58.10546875,-79.1015625,96.6796875,0.0,1722223994.2306223
140.13671875,-57.6171875,-71.2890625,120.1171875,0.0,1722223994.2345154
63.96484375,-51.7578125,-75.1953125,61.5234375,0.0,1722223994.2384086
25.390625,-56.640625,-76.66015625,37.109375,0.0,1722223994.2423017
88.37890625,-51.26953125,-70.3125,78.125,0.0,1722223994.2461946
131.34765625,-46.38671875,-65.4296875,104.00390625,0.0,1722223994.2500877
51.26953125,-56.640625,-78.125,48.828125,0.0,1722223994.2539809
21.97265625,-61.03515625,-83.0078125,35.15625,0.0,1722223994.2579727
88.8671875,-57.12890625,-72.265625,84.47265625,0.0,1722223994.2618659
116.2109375,-50.78125,-66.40625,104.4921875,0.0,1722223994.265759
75.1953125,-57.12890625,-68.359375,86.9140625,0.0,1722223994.269652
43.45703125,-58.10546875,-72.75390625,65.91796875,0.0,1722223994.273545
74.70703125,-50.29296875,-75.1953125,74.21875,0.0,1722223994.2774382
104.00390625,-53.22265625,-82.03125,84.9609375,0.0,1722223994.2813313
89.84375,-50.78125,-76.66015625,77.1484375,0.0,1722223994.2852244
42.48046875,-43.45703125,-70.80078125,48.33984375,0.0,1722223994.2891176
48.828125,-41.50390625,-72.75390625,39.55078125,0.0,1722223994.2930105
80.56640625,-44.43359375,-74.21875,60.546875,0.0,1722223994.2969036
74.21875,-44.921875,-75.68359375,54.6875,0.0,1722223994.3007967
29.296875,-36.62109375,-78.61328125,20.5078125,0.0,1722223994.304881
8.30078125,-35.15625,-78.125,6.34765625,0.0,1722223994.3087742
38.57421875,-35.64453125,-76.171875,12.20703125,0.0,1722223994.3126674
63.4765625,-33.203125,-75.1953125,24.4140625,0.0,1722223994.3165605
22.4609375,-28.80859375,-73.73046875,2.44140625,0.0,1722223994.3204536
-17.578125,-26.3671875,-71.77734375,-19.04296875,0.0,1722223994.3243468
13.671875,-32.71484375,-79.1015625,-11.71875,0.0,1722223994.32824
43.9453125,-38.0859375,-81.0546875,4.8828125,0.0,1722223994.332133
9.765625,-31.73828125,-66.89453125,1.953125,0.0,1722223994.3360262
-25.87890625,-32.2265625,-65.4296875,-18.5546875,0.0,1722223994.3399193
-16.6015625,-46.38671875,-77.63671875,-27.83203125,0.0,1722223994.3438125
20.01953125,-42.48046875,-76.171875,0.0,0.0,1722223994.3477056
10.7421875,-37.109375,-73.2421875,5.37109375,0.0,1722223994.3517766
-34.66796875,-41.015625,-75.1953125,-18.5546875,0.0,1722223994.3556697
-35.15625,-37.109375,-75.68359375,-23.92578125,0.0,1722223994.3595629
15.625,-28.80859375,-64.453125,7.32421875,0.0,1722223994.363456
25.87890625,-25.390625,-60.546875,28.3203125,0.0,1722223994.3673491
-29.296875,-32.2265625,-71.77734375,-3.90625,0.0,1722223994.3712423
-52.734375,-28.3203125,-71.2890625,-25.87890625,0.0,1722223994.3751354
-12.6953125,-25.390625,-77.1484375,-11.23046875,0.0,1722223994.3790288
28.3203125,-21.97265625,-68.84765625,26.85546875,0.0,1722223994.382922
-9.27734375,-15.625,-64.94140625,-4.39453125,0.0,1722223994.386815
-57.12890625,-18.06640625,-78.125,-54.6875,0.0,1722223994.3907082
-27.34375,-21.484375,-80.078125,-40.0390625,0.0,1722223994.3946013
14.16015625,-20.5078125,-68.359375,-2.44140625,0.0,1722223994.3986688
-12.20703125,-19.04296875,-67.3828125,-11.71875,0.0,1722223994.4025621
-51.26953125,-20.01953125,-71.77734375,-44.921875,0.0,1722223994.4064553
-28.80859375,-23.92578125,-70.3125,-32.71484375,0.0,1722223994.4103484
28.80859375,-19.53125,-67.87109375,16.6015625,0.0,1722223994.4142416
23.4375,-14.6484375,-59.5703125,20.01953125,0.0,1722223994.418135
-26.3671875,-21.97265625,-55.17578125,-15.625,0.0,1722223994.422028
-28.80859375,-25.390625,-62.01171875,-14.16015625,0.0,1722223994.4259212
22.4609375,-18.06640625,-50.29296875,21.97265625,0.0,1722223994.4298146
28.80859375,-21.484375,-44.921875,38.0859375,0.0,1722223994.4337077
-26.85546875,-29.78515625,-53.7109375,-7.32421875,0.0,1722223994.4376009
-47.36328125,-26.3671875,-55.6640625,-32.71484375,0.0,1722223994.441494
-13.18359375,-30.2734375,-54.6875,-15.625,0.0,1722223994.4455442
18.06640625,-40.52734375,-49.31640625,29.296875,0.0,1722223994.4494376
-5.859375,-26.3671875,-53.7109375,20.5078125,0.0,1722223994.4533308
-66.40625,-17.08984375,-59.5703125,-52.734375,0.0,1722223994.4572241
-48.828125,-30.76171875,-60.05859375,-44.43359375,0.0,1722223994.4611173
18.06640625,-25.87890625,-67.3828125,16.11328125,0.0,1722223994.4650104
2.9296875,-15.625,-63.96484375,17.08984375,0.0,1722223994.4689038
-44.43359375,-13.18359375,-54.19921875,-13.671875,0.0,1722223994.472797
-30.2734375,-15.13671875,-55.17578125,-16.6015625,0.0,1722223994.4766903
11.23046875,-21.97265625,-62.98828125,-4.8828125,0.0,1722223994.4805834
22.94921875,-19.53125,-60.05859375,3.41796875,0.0,1722223994.4844766
-18.5546875,-15.13671875,-60.05859375,-23.92578125,0.0,1722223994.48837
-36.62109375,-21.97265625,-64.94140625,-47.8515625,0.0,1722223994.492398
6.8359375,-27.34375,-63.4765625,-25.390625,0.0,1722223994.4962914
38.0859375,-21.97265625,-57.6171875,0.0,0.0,1722223994.5001845
-5.37109375,-12.6953125,-53.22265625,-25.390625,0.0,1722223994.504078
-48.828125,-20.01953125,-56.15234375,-58.10546875,0.0,1722223994.507971
-16.11328125,-32.71484375,-55.17578125,-36.1328125,0.0,1722223994.5118644
23.4375,-24.90234375,-47.8515625,16.6015625,0.0,1722223994.5157576
-8.7890625,-23.4375,-41.9921875,18.06640625,0.0,1722223994.519651
-56.15234375,-41.015625,-52.24609375,-33.203125,0.0,1722223994.523544
-38.57421875,-41.50390625,-59.5703125,-34.1796875,0.0,1722223994.5274374
0.9765625,-35.64453125,-48.33984375,7.32421875,0.0,1722223994.5313306
-19.53125,-34.1796875,-40.52734375,8.30078125,0.0,1722223994.535224
-76.171875,-42.48046875,-50.29296875,-20.01953125,0.0,1722223994.539245
-65.91796875,-44.43359375,-58.59375,-35.15625,0.0,1722223994.543138
-13.671875,-34.1796875,-53.22265625,-20.01953125,0.0,1722223994.5470314
-24.90234375,-35.64453125,-53.22265625,-9.27734375,0.0,1722223994.5509248
-68.84765625,-40.0390625,-52.24609375,-34.1796875,0.0,1722223994.554818
-80.56640625,-41.9921875,-50.29296875,-49.31640625,0.0,1722223994.5587113
-41.50390625,-45.41015625,-54.19921875,-28.80859375,0.0,1722223994.5626044
-8.30078125,-39.0625,-51.26953125,-6.34765625,0.0,1722223994.5664978
-61.03515625,-41.015625,-50.29296875,-29.78515625,0.0,1722223994.5703912
-91.30859375,-47.36328125,-53.7109375,-59.08203125,0.0,1722223994.5742843
-44.921875,-46.38671875,-54.6875,-44.921875,0.0,1722223994.5781777
-2.44140625,-45.41015625,-58.10546875,-9.765625,0.0,1722223994.582071
-31.73828125,-43.45703125,-64.453125,-20.01953125,0.0,1722223994.586078
